text,sentiment
good 😊 app,positive
کریم کی ڈرائیور نے مقررہ جگہ پر گاڑی رکھی,neutral
china sy koi order nhi a rhy delivery band ki hoi hai,negative
ذون۔لوذ۔کرے,positive
جیز کیش سے رقم کی ترسیل بہت آسان ہے,positive
love you 😘,positive
بھت ھی اچھی کاوش بینک میں لائن سے کھڑا ھونے کی جھنجھٹ سے چھوٹ گئی ھے۔ لیکن اے ٹی ایم کارڈ یا آنلائن کارڈ غلطی سے بھی نہیں کرنا کبھی نھیں پہنچ جائے گا کسٹمرز آفیسر تو بات کرنے کو تیار ھی نھیں ھوتا ھے,positive
good!,positive
HBL ki app par balance aur mini statement dekhi gayi,neutral
#____supperrrrr🍀 ♥,positive
Telegram channel admin permissions check kiye the,neutral
Gmail spam filter ineffective hai unwanted emails aa jate hain,negative
not inappropriate services,negative
کے الیکٹرک کی آن لائن بل انکوائری سسٹم ہمیشہ ڈاؤن ٹائم میں,negative
"JazzCash ka helpline number busy rehta hai, contact hi nahi hota",negative
i love you 😘,positive
YouTube ki recommended list me repeat videos theen,neutral
کریم میں منزل کا پتہ تبدیل کیا جا سکتا ہے,neutral
saif uddin,positive
محمد شاہد,positive
زبردست مال ہے یہ,positive
trash,negative
imtiaz,positive
good 👍👍👍 app,positive
روانی سے نہیں چلتی، اکثر لوڈنگ ہی ہوتی رہتی ہے، ایزی پیسہ بہت اسمود اور روانی سے چلتی ہے، جبکہ یہ اکثر مسئلے کرتی رہتی ہے، میں تین دن سے پیسے بھیجنے کی کوشش کر رہا ہوں لیکن دوبارہ کوشش کریں آ جاتا ہے ہر بار، یا لوڈ ہی ہوتا رہتا ہے اور کچھ نہیں ہوتا,negative
Daraz se ek book order ki gayi thi,neutral
دراز میں آرڈر ٹریک کرنے کا آپشن موجود ہے,neutral
jazz cash account vari naic mobile 📲📲 account vari naic jazz cash account vari naic review jazz and,positive
دراز پر فروخت ہونے والی چیزیں اوسط ہیں,neutral
dls گیم کیلئے اس ایپ کے ذریعے سے پیسے جمع ہو سکتے ہیں ؟ جواب چاہیئے ضرور,positive
excellent 👌🏻,positive
بہت اچھے جی,positive
Careem ki car bohot clean aur AC perfect chal raha tha,positive
"Allah states that who spreads obscenity, & Futility, he'll never die until becomes torment.
اللہ تعالیٰ فرماتا ہے کہ جو فحاشی اور فضول بات کو پھیلاتا ہے وہ اس وقت تک نہیں مرے گا جب تک کہ عذاب نہ ہو جائے۔",neutral
best review,positive
the biggest frauders,negative
irshad qazi,positive
اسلام وعلیکم جاز کیش ایپ میں اُردو زبان جمع کریں شکریہ,positive
Bykea rider rude tha aur route galat le gaya,negative
"Daraz se headphones mangwaye thay, aik side chal nahi rahi he",negative
ماشااللہ بہت اچھی ایپ ہے,negative
muhammadzakir,positive
دراز سے خریدا گیا پروڈکٹ معیار کے لحاظ سے بہترین تھا,positive
FoodPanda par restaurants ki list kafi lambi hai,neutral
nice job weldon,positive
good ok 😊,positive
اچھا مدد گار ہے,positive
haseed,positive
👍বলো,positive
Bykea rider ne polite tareeqe se baat ki aur time save ho gaya,positive
shakeel khan,positive
بائیکیا میں مختلف علاقوں کے کرایے مختلف ہیں,neutral
best selling platform,positive
zainsultan,positive
like 👍,positive
Daraz par products ki variety hai,neutral
SNGPL gas pressure kam hai cooking ke time pe,negative
نادرا کی بائیو میٹرک ویری فیکیشن مشین اکثر کام نہیں کرتی,negative
ایزی پیسہ ایپ کبھی تیز چلتی ہے اور کبھی رک جاتی ہے,neutral
Canon camera memory card format karne ka option hai,neutral
التطبيق غير امن ابدا لا انصح بترك بطاقتك البنكية و معلوماتها عليه لقد تم خصم قيمة الطلب مني بعد ٤ ايام من دفعه للكابتن و كنت قد تواصلت مع خدمة العملاء و رفضو اعادته مع انني زودتهم بجميع الاثباتات و صورة الدفع للكابتن,negative
Bykea ka driver cancel bhi kar sakta hai,neutral
v.nice,positive
کریم پول میں شریک ہونے کے باوجود گاڑی نہیں آئی,negative
abhi tak kuch nahi pata,positive
goodd,positive
جاز کیش میں بہت سی اصلاحات کی ضرورت ہے جدت کے بجائے آسان بنائیں تا کہ ہر شخص خود استعمال کرے ۔ اکاؤنٹ کا پاسورڈ کم از کم 5 یا 6 ہندسوں پر مبنی ہو,neutral
bekar app hai kuch chalta nhi hai bekar hai bekarrrrr,negative
good work 💯,positive
Vertical Response customer support unresponsive hai urgent issues ke time pe,negative
لکی گولڈ,positive
یہ ایک بہت اچھا کام ہے,positive
average,neutral
ایزی پیسہ ایپ بار بار اپ ڈیٹ مانگتی ہے,negative
اعلی,positive
دراز سے خریدا گیا بیگ خراب حالت میں پہنچا,negative
بہترین ایپ ۔ بہترین خدمات۔ انتہائی آسان آپشنز,positive
جاز کیش میں آئی بی اے ایف ٹی کرتے وقت ٹرانزیکشن پینڈنگ رہ گئی,negative
nice 💯,positive
ma di kos towadi di rate dekhy hai bhen phodi ywo,negative
ঃঁঙৃ,positive
اَلسَلامُ عَلَيْكُم وَرَحْمَةُ اَللهِ وَبَرَكاتُهُ‎ اس ایپ میں اردو ھونا چاہیے جیسے کہ ایزی پیسہ میں ھے,positive
برنامج سئ جدا ظهر عندي الكبتن في الماب بأنه وصل ولي ٥ دقايق ابحث عنه ولم أجده وبعد ٥ دقائيق تم الغاء الرحله وجاني خصم ٥ ريال,negative
otp problem,negative
love you seller brain,positive
Daraz ka delivery time confirm nahi hota,neutral
v.bad,negative
ایزی پیسہ اکاؤنٹ میں بیلنس چیک کیا ہے,neutral
Daraz par order ka tracking status show ho raha tha,neutral
good 👍 mazey,positive
best for dealings,positive
Ye YouTube vlogger ka style casual tha lekin review bohot informative laga,positive
mene paeli bar mangawa hai ye bhuat he acha app hai,negative
بالکل فارغ ایپ ہے آڈر مکمل کرنے بعد کہتے ہیں آپکو خود جاکے لینا پڑے گا اگر خود بندہ جائے آپکوڈاونلوڈ کرکے کیا فائدہ؟,negative
جیس کیش ایپ میں لاگ ان کا طریقہ آسان ہے,neutral
best app for selling and buying but some people have to fraud and scam with u and publish fake mobile pics.,neutral
Careem app ka map zoom thoda ajeeb lagta hai kabhi,neutral
یہ اپ میرے پاس صحیح نہیں چل رہا,positive
easypissa,positive
بائیکیا ایپ پر سفر کی تفصیل بکنگ کے بعد آ جاتی ہے,neutral
perfect 👍🏻,positive
InDrive ki app choti hai aur simple hai,neutral
Line sticker download failed multiple attempts ke baad bhi,negative
@🎀  گڑیا  🎀:Suprise at the end: ████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████ 1:25 1:26 1:26,neutral
Bykea driver ne exact location call pe confirm ki thi,neutral
ماشاءاللہ ماشاءاللہ,positive
OLX par cheezein dekhne mein kafi time lagta hai,neutral
اولکس پر نئی لسٹنگز آ رہی تھیں,neutral
جناب کئ ماہ سے ایپ نھی چل رہی,negative
lashhh,positive
marketing team change karo apni mujha notificatiom arhai ha ka konile mountain ma gir gya no problem. aba karachi ma rhta hon. mountain kha sa agai yahan??? demographics hi dekhliya karo update after 1.5 years. december 2024 ma mera phone real ma paharon ma gir gya tha🤡.,negative
ایزی پیسہ کے ذریعے پیسے بھیجنا بہت سہل ہے، مجھے ہمیشہ اطمینان رہتا ہے,positive
PTCL ka bill online website par check kia gaya,neutral
perfect,positive
5 star,positive
munna bhai,positive
ویسے ایپ بہت اچھی ہے لیکن اب جو کٹوتی والا سسٹم ہے یہ ٹھیک نہیں ہے,positive
convenient,positive
بہترین کاوش ہے,positive
کوئی فائدہ نہیں ہے تیرا لاکھ کی ٹی وی لگانے کا ہے یہ بھی ایک دن ختم ہو جانا ہے بے شک تیرا لاکھ خرچ کرو فضول خرچی نہ کریں اس سے پہلے بھی اپ کے پاس گھر تھا اتنا بڑا اس کو اپ نے چھوڑ دیا اس گھر کے اگیا اپ نے کیا سمجھایا کہ بس پیسے مفت کیا حرام ہیں اللہ نے دیا تو اس کا شکر ادا کریں فضول خرچی نہ کریں اپ کہتے ہیں میں اتنا سستا نہیں ہوں یہ تو بس ایٹیٹیوڈ بنانے کی کوشش کرتے ہیں اپ کوئی نہیں کچھ نہیں ہوتا اس لئے,neutral
