cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
UgwPHPACLKjH-gAJNVR4AaABAg,❤❤,18 hours ago,@KelashMama-d6q,UCLWyeurRE6Q88RET8WLxGAw,0,,https://yt3.ggpht.com/ytc/AIdro_miAAAPZKICt45qLVk9PCfhKibQpsxJuYKJ1jCv5OhzuED7_B4kfBYRTHdu6Lm8ocHlAQ=s88-c-k-c0x00ffffff-no-rj,False,False,1757883828.533479
UgynNF5dy6HdyOzA-AZ4AaABAg,"The way he said "" O yar Makkah Madina puhunch gye thy Bhai, Kya hogya hy??"" 😢
And now he is facing the results of that Rudeness and insolence . 
Moral: If Allah Almighty blesses you, do not be arrogant and do not transgress. Stay within your limits,And remember Allah with humility. And thank him.  because it can also take everything away. Ab jail my sakon hy??? 😮",18 hours ago (edited),@H_K_M_5,UC6UBw3wFn1N-RTPVqC3YtVg,0,,https://yt3.ggpht.com/aHfIXMdVfLjEjon6acEOcylun5FUjE65Y9gInwYbzeHGE5OIQvwa9mjzcOkq4qnS5kyNUvlM=s88-c-k-c0x00ffffff-no-rj,False,False,1757883828.536175
Ugy3AxVtGfAFEZMgn9t4AaABAg,Ducky Bhai plz came back,18 hours ago,@MuhammadAyyanHayat,UCpYTPxKRAvUzQPyQcUNgUmA,0,,https://yt3.ggpht.com/ytc/AIdro_m-wvAwKyNneCMdoErnw329VPrjfATdBmyawkiFTmB0Tmcb0mbPWFH98RzurWL1m0u29A=s88-c-k-c0x00ffffff-no-rj,False,False,1757883828.539307
UgyP7M9uEmVfHBLW_-l4AaABAg,Saad come back ❤❤❤😢,19 hours ago,@muhammadfuzail1734,UC1Ua5WvEu_cXjlf1mpcJrEg,0,,https://yt3.ggpht.com/xnGhf2fdd95aHBegyxzeN6rtdKcGf4gxW7Mwpw_Px03JoftyUar_ePX_sYT1f5Fur8vOPtUE=s88-c-k-c0x00ffffff-no-rj,False,False,1757880228.542114
UgxHCz1ILwaCa11LWm54AaABAg,Comeback 😂😂 ho rha wait kro jail se,19 hours ago,@shoaib5896,UChLz6CxtlIZgbdnoYjDXR5Q,0,,https://yt3.ggpht.com/koB4D3-Vx0eZwmOfe5B5thDFechgezbChtzyxsUu84hOobrQt-RqjFmV_F8EQ46aywHgNLSyMA=s88-c-k-c0x00ffffff-no-rj,False,False,1757880228.545254
UgzUcpDanTwqxsdCSsV4AaABAg,Hello I'm under the water 🌊,19 hours ago,@AkL178,UCRTaHBFCpq3BTtEvRUfOIIQ,1,,https://yt3.ggpht.com/FWjXn7Ta2nQyCTuYF0tDT68Eo56K9ujgcEthZPGD_DSvXh2ssmZKvY2KucaOCx2nsSznVfU9=s88-c-k-c0x00ffffff-no-rj,False,False,1757880228.54781
UgzgDZ6jNwR5_Xlv51d4AaABAg,I  miss you,19 hours ago,@usmanop4825,UCvkveq0rDnMbAJOlcvtboIQ,0,,https://yt3.ggpht.com/FmyauyYuDvo8M9M5u_Kk3qLCpWVzmIEr8lYmUSsvmjgDyH247pjCBzyL7TBCSNbWm40hLmoU2A=s88-c-k-c0x00ffffff-no-rj,False,False,1757880228.55059
UgzKc7zsOrLyxp6CbWl4AaABAg,Aisa banda jis nay hamain China Japan America  k itnay entertaining vlogs dikhaye aur koi you tuber itna entertaining nai hy,19 hours ago,@ZainabImran-vw6lj,UCd9innZNVTMDaYfcdJzGndw,1,1,https://yt3.ggpht.com/ytc/AIdro_nFYiPyeN9vQtmeZOV_BZxRckV4iAJkdNQU3mfdGbPUIopwy0IaDsVvOn9uYAGI4OAHew=s88-c-k-c0x00ffffff-no-rj,False,False,1757880228.553271
Ugx7mn2aRIXLliCCSM54AaABAg,Comeback kro na hello g😢,19 hours ago,@mr-hacker-l1k,UC9385WS0LxnihgQ7uwq8m9A,1,,https://yt3.ggpht.com/5vfnI1M8Wl_sb_14jdLBXTzoCgyOlkBcqrw0czHBACwTgTsVldx68Y0M-LuUiB9IKgPzeMlkgg=s88-c-k-c0x00ffffff-no-rj,False,False,1757880228.555907
UgyfXq5iZGqEwBG7Tat4AaABAg,BRO COMEBACK 😭,19 hours ago,@TheHungryFoolish-p4c,UC24G2_6qvKEB_G4FCNo36Aw,0,,https://yt3.ggpht.com/y6tzc5nfDvwhKLva5CGgbZyqNnZttMsgxU6voIBVjqf1N46I0XWZbbpf5bOtpoWhacRN2tMJSA=s88-c-k-c0x00ffffff-no-rj,False,False,1757880228.559065
UgwOSpOSNMnw0kk9pyx4AaABAg,Bhai aa jaey na aroob ap aik video dal dain koi update dy dain hum ducky bhai army h aisa tou na karain humara haq h k humay pta ho bhai kaisay h bhabhi please mje pta h apk liay musqil wkt hai laikn sachi hum bht bebas feel kr rhy h kch bata dain❤,20 hours ago,@Klasss909,UC2GMQMqnx-00317rHVYpcZA,0,,https://yt3.ggpht.com/U5eWwkzvPLZ48nO-qmkws2xXzu2lJBlvrYnh2k3E6fiueV2jJgKo3QkwWdy44Hg-bxjcOUYG8A=s88-c-k-c0x00ffffff-no-rj,False,False,1757876628.561843
Ugx40h-Egy4vka3Bow14AaABAg,Ducky bahi please come back,20 hours ago,@HamzaSheikh-n9t1k,UCLoFlXO3otxn-8bjL6P3kVA,0,,https://yt3.ggpht.com/ytc/AIdro_kDVWTVor4oDMnrA8JSn1QfWKy679_pAFdisj868GXmAFhdW5SbK7lG9s-tsd8cKauiOQ=s88-c-k-c0x00ffffff-no-rj,False,False,1757876628.564574
UgwCNkQfKCCyJoSJGjB4AaABAg,DUCKY BHAI JALDI AA JAO 9M ARMY APKA WAIT KAR RAI H 4 WEEK SE❤,21 hours ago,@Samiullah-k8b,UCmWyQqEFHZlM4LTY26yGC4A,1,,https://yt3.ggpht.com/MVdg1scm7Nd2ugURHUp96pgO3QoOESAQ-3rQgkoeJSVeUSZ-FaXW0BQ9pWA8co2UjDGydJfvx6Y=s88-c-k-c0x00ffffff-no-rj,False,False,1757873028.567282
Ugx8oXi7-dZdPu8_sjl4AaABAg,300 subscribers done 👍 ❤❤❤❤,22 hours ago,@AdvMaryamChWorlds,UCD4p_H_goqpMxHxl_57BdCQ,2,,https://yt3.ggpht.com/GuSfgB9vwSs-H63Qcmj3918OFG6aVq2wNK9L10BTd5djMTCHgAZFi3576P8HFFVIaSFOxmQeRQ=s88-c-k-c0x00ffffff-no-rj,False,False,1757869428.569957
UgxQvQnZ-3GfYOIXTa14AaABAg,Vote for new vlog,22 hours ago,@aqsaasifasif3699,UCL5SnGODfVPu0Ij89v87opw,0,,https://yt3.ggpht.com/ytc/AIdro_nknAh86Gar0vtXsdrSlxqEC60NRZ2TQsR0cFglrgg=s88-c-k-c0x00ffffff-no-rj,False,False,1757869428.572793
UgzlKXrK9jkCIcyMGol4AaABAg,Duck Bhai please come back 😢,22 hours ago,@AwaisbalochBaloch-n8s,UCwxv_tFsUkSb1lnfmmphnBQ,0,,https://yt3.ggpht.com/ytc/AIdro_nATaj_XyZ449yTpyY9GNkkpedOEjet8B9ru95ikqwS3Mf-MXvcS1UlV0t6a5VEu6AwMQ=s88-c-k-c0x00ffffff-no-rj,False,False,1757869428.575409
UgzKc7zsOrLyxp6CbWl4AaABAg.AN3YoVS1LdgAN3apN9wudA,Waqai me?,19 hours ago,@BaoAmar,UCWFeA7LgtPzJlLwR767tUPw,0,,https://yt3.ggpht.com/ytc/AIdro_nYQvAmUyrYtkF2soc7ppz6IxaER9_xGSrVZLHiG4eUGMeY1Tl-U5nqn34h_UtOew4GdA=s88-c-k-c0x00ffffff-no-rj,False,True,1757880228.793331
Ugxw_16L34cJwD_SjVh4AaABAg,Please 9 Million Karwa do jalde Sa please 🙏🙏,22 hours ago,@Bablo-z2j,UClq6F994HNbxpfQbkHzBn6w,0,,https://yt3.ggpht.com/ytc/AIdro_nSNiYSvPvCCpOaA3XQDR5Z1JbETTCUrC0epju2BYRcUAhWBpYB6ETxcv4epfmtCNjofw=s88-c-k-c0x00ffffff-no-rj,False,False,1757869429.158353
UgxSB-V_lX5qF9XxWa14AaABAg,Please Sab 9 million krwaye ducky bhai ko surprise dege inshallah 🎉🎉,23 hours ago,@saadhabib4653,UCqDq3J-b2YXSoSGZyVikOKA,0,,https://yt3.ggpht.com/ytc/AIdro_k6KCWwWWazZDPw7N6gHc5MygbBe9lzbV1nJ1lrTtK3sBtiA9u7vvUL0-Qe0H9JOGkVZw=s88-c-k-c0x00ffffff-no-rj,False,False,1757865829.160578
Ugx9iVqcRs27ZVAZ3nF4AaABAg,Yaar please sabse Aage aapke Bina Dil Nahin lag raha login ki duniya mein wapas a gaya hai❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,23 hours ago,@Ambersaeed-n2n,UCAtj3w3c5QEon0BEGgcGrxw,1,,https://yt3.ggpht.com/ytc/AIdro_k489dbUjVHiavMXCVBLGMHjuZ1MbGhFgMATRJyE25ZAk1KhQl3s6Hf7REnBDXFhbKjBA=s88-c-k-c0x00ffffff-no-rj,False,False,1757865829.162515
UgyZwW4UGor6KZL7s_J4AaABAg,Ducky bhai kb aaye ga apka vlog😢,23 hours ago,@Hussnainali05-g2z,UCTZWJHKa9-_yTy3-IGFeaDw,1,,https://yt3.ggpht.com/pxFw-dqW0CGubSJ-dECTC8SpZouwXd2laUxrSCJSoV8uouUMAbyWfOwccX-740JNBLPphcKOXQ=s88-c-k-c0x00ffffff-no-rj,False,False,1757865829.164297
UgxXKzCum5vrsygxVg14AaABAg,plz come back i love you,23 hours ago,@HammadKhan-c4e7r,UChl3PAZ7PWRARGzHUJWttkg,0,,https://yt3.ggpht.com/ytc/AIdro_lHAXskYwYGn2RQiGNHbblD12NIdmx4A2gfMGamOxfH-D6b-sPLkV_0RxCV0PvgSmrPtg=s88-c-k-c0x00ffffff-no-rj,False,False,1757865829.165939
UgyPxI9ywiNt10gRPOJ4AaABAg,Future Billionaires like this comment👇🏻,1 day ago,@factreact0,UCx4N05VEeri8cqdmF_AqitQ,0,,https://yt3.ggpht.com/e6vrMDx-XTc9jJVaOgp0lKR40dg2P0T9qPvcfXQn3dY9QTiPAYvps8SDx0hgGV6u1ks-RUulknQ=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.167541
Ugwk0sbx3ktu9ZscaUB4AaABAg,Who Is Waiting For Ducky Bhai 9M Subscriber's ❤❤❤❤,1 day ago,@factreact0,UCx4N05VEeri8cqdmF_AqitQ,0,,https://yt3.ggpht.com/e6vrMDx-XTc9jJVaOgp0lKR40dg2P0T9qPvcfXQn3dY9QTiPAYvps8SDx0hgGV6u1ks-RUulknQ=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.169031
Ugwd-juQXw6DJBISRCR4AaABAg,Ducky Bhai jldi Sy ajy wapise,1 day ago,@ashrajpoot9089,UC5BO1y2KwY7PXmNSqDI3fKw,0,,https://yt3.ggpht.com/ytc/AIdro_nNjhCs4TRBeik2QAlkoV-9DlJ4F5xwFYIwmBkCrCIvoyk=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.170576
UgznlkgVTH8-GwmsY3d4AaABAg,Ducky bhai I miss you ❤❤❤❤❤❤❤❤❤,1 day ago,@AftabAnsar-x6b,UCa1XiMuKS451Q1lw2LPt2LQ,0,,https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.171999
UgzFNwDUJOCMGeSRyxl4AaABAg,Wth...why people are supporting him seriously 😳 you guys aresupporting a faurd person seriously wanna be galiyo wali fans of him....kuch tu sharam kro tum log,1 day ago (edited),@Mahnoor6794,UCwPJzBF0X7c8Ma5S7p--y1Q,0,,https://yt3.ggpht.com/4Vq9nm01h2vRFioIqzNsv5dBuqM9Aw-uuFYRtQIbM03Yrxly2fV45bPcHQRMVJl8sLZ9yijw=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.173411
UgwZ9NHqKdG6onpK3DZ4AaABAg,JUST GET HIM 9 MILLION ALREADY,1 day ago,@aennafatima-y4v,UCrVS7kt7LqugSr3Rn1HbE1w,0,,https://yt3.ggpht.com/HVRwzCeEqUgAmviyy0oO1GO8COw3HMhJMmejkBldiGZ22V12_L3lqEMaLvInljIHZBiFInU7EFc=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.17477
UgzG4Q2Pg1uo71JvqI94AaABAg,Aslamualikum ducky Bhai 😊,1 day ago,@safaQureshi-v9x,UC_be9nijbF119ClBzWFdWOg,0,,https://yt3.ggpht.com/a4sbHvCH_-aqhqAcDk3TDOsMX2x0DjC___L5aS07UQSFPBWSNnDarieCztM_VNaY8AcFRdHaEg=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.176156
UgwMmTgqobNmL_UXWKB4AaABAg,Miss you ❤️😢,1 day ago,@ZODOx1,UCiW37lqxYKn7m76SIaHAzJQ,0,,https://yt3.ggpht.com/xhuTCl_Ip04I_ZmnkEPsuBbTVa7soxE7CD_CjTG0wJd3pq8KzjqUYJ2B-z_c3Xpxrc3ftfIprA=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.177547
Ugx7Zip1N6Ir0uG3IEB4AaABAg,😢❤,1 day ago,@GhulamMustafa-d5x8e,UCEUXZ6JgICdQaWK-XQmo_GA,0,,https://yt3.ggpht.com/ytc/AIdro_lTjWu-3Nr3rnVWW3pjtTt92B02C81EFsYtH532LAAnVfdL_xLvCVos3GLgui6Fba6opw=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.178901
Ugx8AyR08iqKKaA6L-p4AaABAg,Miss you ducky bhai😢,1 day ago,@mrcool1845,UCNgwsPIyhd6B-G-P8YksB3g,0,,https://yt3.ggpht.com/US2v97mLQKsOmgeCR6nDS8Ztcn8P75vlrlYgaJfe81DBkIHDm4hIXoiBiUpJdpIxKITrcSGGpw=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.180237
UgwJREGsYdVTTxNhzQ54AaABAg,"He has sunny years to stay in jail Sword, bad full name I’m sad",1 day ago,@user-MMA1534,UCWiExgQQg-r4zwPODbEbjkw,0,,https://yt3.ggpht.com/xz1lZscP1wmE_gCxUaBXbb2pVD3N079sJHZ8LFXYB5mxnQg_Uz0MTVIrRA3sExF5JzPrM6PSRE0=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.181563
Ugw7VgFVkkXDdtW2iBt4AaABAg,Miss you broo,1 day ago,@Huzaifa-x1m,UChAmeuQCnuppCKh2oU2P4Kw,0,,https://yt3.ggpht.com/ytc/AIdro_ndcvfGMjJ5N0T9FGGljlW0MIasnhQ51n8SqWws3I87BZNWS8mHL02lh20MpWB32TlN3A=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.183254
Ugz4L1Nu_mmjUW0ntXN4AaABAg,Missing you brother,1 day ago,@kashifusama794,UCQIvGitKJe3ffWEpxVa59pg,0,,https://yt3.ggpht.com/ytc/AIdro_nTglYKiI6dv2kwrcGZp7t-SJreN6L1hiGHvRlETPk=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.184685
UgzzygLyAsF-mLQhLZR4AaABAg,Please New video 🙏🙏,1 day ago,@aurangZeeb-t9x,UCAK_AzbdF_SG70TMbSZ7ufg,0,,https://yt3.ggpht.com/ytc/AIdro_mwNCQ1t4AILLSFoVjmVGEBkufwQEa_teOITbOhoAJdu53wycHLcV3VsJSYm5tfmdWZPw=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.18618
Ugw70DiYj-gE2VMYT-F4AaABAg,🎉,1 day ago,@Muneebali039,UCymhwzK86peWkmd04I2IAHw,1,,https://yt3.ggpht.com/xjf8Gh2jJV9LT1htJ6HwmbIIDjKh0ZW6sM-z4yqxbxz8WVF4YNxcoMWcoHjsrtR8rIPEJ3Pl=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.187597
UgzSexZcVvnApKNCQvd4AaABAg,Ducky Bhai we'll Bhai Yar bohat kutchi hoye,1 day ago,@Muneebali039,UCymhwzK86peWkmd04I2IAHw,0,,https://yt3.ggpht.com/xjf8Gh2jJV9LT1htJ6HwmbIIDjKh0ZW6sM-z4yqxbxz8WVF4YNxcoMWcoHjsrtR8rIPEJ3Pl=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.507274
Ugyf65tEjrrdmAPCm494AaABAg,Ducky bhai agya ho vlog kab se ayga😢,1 day ago,@MuhammadIsmail-g2n9p,UCOF33lbmpZ7S2uHB77TfBKg,0,,https://yt3.ggpht.com/ytc/AIdro_mNkj4pW6jUvChG4gBzsrYlBtzdpsU-SuNMu6MPKVmDoCxY2_D05vAOfPJE2IATJUm0Sw=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.509002
UgzjWxYxJLvzJiAlwnJ4AaABAg,Ducky Bhai come back 😭😭😭😭😭😭😭😭😭🥲🥹😭,1 day ago,@Mrssheraz-n9i,UCdm-5pV2LdDigwCSqyvUNUw,0,,https://yt3.ggpht.com/ytc/AIdro_nZa2L5tvX7AvSd4Ge5CNES4grhI0iSwAR0FOEKVgy-ONyNf84-qq6U12ADeVbgPcot_Q=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.510567
UgzEo7g4DrPZ4u6QbU94AaABAg,Sbar rakho sab thek ho ga,1 day ago,@Asad_552,UCWdJI1tpcTsrE5AywLiiNww,0,,https://yt3.ggpht.com/ag_hQSv5olZNhbG2HSn8_qr_Uv6s9tsZaJSFfYnfN_96sJVmmlHCpWxs6f44-9bzUsGFDbXJWA=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.512068
UgySYlEhN1HFnQzjajZ4AaABAg,Aroob ke sath sharab peene wala prank karo aur bolo Tum mujhe chhod Kar to Nahin jaaogi please bhai aapka bahut bada fan hun❤❤❤❤🙏🙏🙏,1 day ago,@venstoeditx,UCFgv5MgbuaOg5o60Kxf1hYw,0,,https://yt3.ggpht.com/aDEOmPXmrEmZFqSXeBR0QG8Sx_qrJmLFfYXAhIvdEpQO5e8wvOrecE9ZsdgAgeYA1by42MtYQw=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.513528
UgzrR1kq5d4TZy5xhuN4AaABAg,😢😢😢😢,1 day ago,@HudaNoor-k2b,UC1qXU7KMluGMLodkxKch0xA,0,,https://yt3.ggpht.com/ytc/AIdro_nAt6g6WaKLnrN3laVMdZGBKMMxqX-BzkMoyE5xwPrSmvVSfviAg4AXAEXzSqB9NDNuyg=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.514906
Ugz5zE87k4nuRsw1Q2h4AaABAg,Please comeback 😭😭😭🙏,1 day ago,@UmerUsman-m5u,UCwLA9Zh8NHkp1ASA22XmLeg,0,,https://yt3.ggpht.com/ytc/AIdro_kwifO6tErITUGXUvyahQBJ_4LHz7DT6bBB-IPAkfFx_YprXaE6UXgqsNb3ok6suSOUgA=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.516295
UgxcsaBGDgpny51JOfl4AaABAg,Bro nine million followers karwa do sub jaldi,1 day ago,@FawadFawadqureshi-i9q,UCXnGoKQ8gb0UujK3pmkLV9A,0,,https://yt3.ggpht.com/ytc/AIdro_ls0vhWs4kqy-095ZwSEOKuRHtVtFFeSy6EKZThk5nR5Rjjb1uecFchqRpuGMVIzmHYcw=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.517733
UgzmDOtf-eU_i646AaB4AaABAg,Mujhe lagta he ducky ka come back bara hoga bohat a,1 day ago,@SajeelAli-d6q,UCguUFaOivmyvSeji6RNwZpA,0,,https://yt3.ggpht.com/ytc/AIdro_l_cdb12iEvfbconWqKW89iqSh69jL-NdmjZIuXCkr9Yg3iLzKFdf8SG32lYrR3AmrM9A=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.519108
UgxthL3QibMH4VAoWRR4AaABAg,Ducky bhai please back🙏,1 day ago,@MirMuhammadNasirQayyum,UCfmqoAhtb8Z1L3tzPb4Va5A,1,,https://yt3.ggpht.com/ytc/AIdro_m5DHdJOQs40hzoitGNZg5x-fmV6OYmJoszNAslGR0idT_rVnRjRUDprHsTC8XFm7CrIA=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.520562
UgxToviIsFRyUePnjfF4AaABAg,Ducky Bhai last video 😭😭😭😭😭😭🥹🥹🥹🥹♥️♥️♥️♥️,1 day ago,@HarisAhmad-h1w,UCqO7aVVT0PIChBQeAE5VTIg,0,,https://yt3.ggpht.com/ytc/AIdro_nWYWEApFtIJntK9shwlEwV9_wRtAHtPupeYUpmVYicAgNsz9R5Ritb9w2bJZCVPccFrA=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.521885
UgyQLtLaFtAPAEEQwGR4AaABAg,😢😢😢,1 day ago,@FahadKhan-i8z8t,UCr8tnBN24Afo8HOBolohZ7w,0,,https://yt3.ggpht.com/ytc/AIdro_lRTWRoJ5Mm1J6dwSFwLZYO2tYqK3zKpN4VbdDGguTxhPP-sB_V7uVUqTAw-NzD5GCobQ=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.52324
UgzLMS2P2RoJ7yfRrTN4AaABAg,Miss u ducky bhai😢😢😢😢,1 day ago,@alishbaalishba7714,UCdsBf55RhTB0DFvOni0LR_g,0,,https://yt3.ggpht.com/ytc/AIdro_liDNlJtey4g-Yb1JYmzI2QdLmWfvCEJd8tUJusyiw_KQ=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.524568
UgyUo658AdxXmi4ygwN4AaABAg,Ducky Bhai please comeback 😭😭😭,1 day ago,@SHARUMVIDEOS,UCEF17IMEe6uzr_L9JJ8x5zw,1,,https://yt3.ggpht.com/P8G-sR-1TwlFFrKGqMdVqdibnndw6pmkaragQ_OmqGTwPpfxIY7nm6dFESFMRWJ4YU2FdgSTew=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.525904
Ugzut3rpjCq4-11bRkh4AaABAg,Full support bhai frm India 🇮🇳🇮🇳🇮🇳,1 day ago,@HAMZAKHAN-_-UP70,UC9OL1zKFZzGvLBYC2Ad-Tmw,0,,https://yt3.ggpht.com/ova4_ZambuaxdRR-uDdyl1LoN7KqvJj7gG7FqS6paX7kl433NFC9r4at2mnEaxxfAuZzggJ9=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.527242
UgwNyF2gO6zaQDCr9a14AaABAg,vote for new vlog,1 day ago,@MuhammadRafiq-bm8li,UC1T5UnZzMnswvwkM4-WnwAw,0,,https://yt3.ggpht.com/SpnPN2qM9UdlunBbx7jEgFJUOCozr9vGibezRVI0wGZjUSeNW955tY7zEzuxtCVtDVbOwxrpIQ=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.528597
UgxAIRokoY8SEHBZI1R4AaABAg,new vlog kab ay ga,1 day ago,@MuhammadRafiq-bm8li,UC1T5UnZzMnswvwkM4-WnwAw,0,,https://yt3.ggpht.com/SpnPN2qM9UdlunBbx7jEgFJUOCozr9vGibezRVI0wGZjUSeNW955tY7zEzuxtCVtDVbOwxrpIQ=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.529949
UgxAJrB5e8k6pclpYyB4AaABAg,Koi reply do yaro,1 day ago,@HumairaJamil-w7i,UCCX48DKw_fxIxsseyf3Lvrg,0,,https://yt3.ggpht.com/ytc/AIdro_nWYWEApFtIJntK9shwlEwV9_wRtAHtPupeYUpmVYicAgNsz9R5Ritb9w2bJZCVPccFrA=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.53145
UgwD-iJBhi4geCTEqP14AaABAg,Ducky bhai is very😂😂😂,1 day ago,@qadusianasir5241,UC1av7sULlzP96eADtenHLAg,0,,https://yt3.ggpht.com/8bd69i2MRBaP3qXN8WPlR3OX5KBURmO1MYCV9SPBw-wTBB3ITUbsISn0k0Ha_5Umxj344nCn=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.532809
UgzDcjSxqdlGG1SqPqB4AaABAg,Ducky bhai come back please,1 day ago,@AyanKhan-g9j3l,UCf2-cEbvlPNPKEfs8jJzbwQ,0,,https://yt3.ggpht.com/vivJpM__Hz48Yfffazux4Qqxpdga6wXPx84-HAFJ32RA02J0Fr0h5_bREJs4Wfo3LRC3uahB=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.534291
UgwG2Vjx0SsznYhc6pt4AaABAg,Ducky bhai aj indian vs pakistan matxh ha please vlog dal doo😊😢😮,1 day ago,@Ahmadshah786x,UCOVkTXvgTvdyW6D3Wlnk0xA,0,,https://yt3.ggpht.com/EzmPvf-hRjirSuJuB0uV5qPZRZSj26hhIsENKsE07Qg_7Pb6qhoYD60q6TMOvSV8AIe1Tl0jow=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.879737
Ugx_4VLs7dqfJXz2Df94AaABAg,I miss you ducky Bhai 🥺💔😞😞🤲,1 day ago,@RonaldoLavers,UC1EQ7N_1OjlaTAdtIYOjzkg,0,,https://yt3.ggpht.com/8JSMsHWER_D_ae1xXPnf0lYCHl4tJWCN8FlpjemcXPDzO423QUObWved9KboqbzwQ5PKUp96Gcg=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.881762
UgxLk4fua7FakX57F3N4AaABAg,Ducky bhai wapis ajao ab mazak nahi raha I use to hate u but I actually feel bad for u,1 day ago,@Dmt_Girl_Gaming,UCjyn1Q9_rOGjzdsf8Or0Tlw,0,,https://yt3.ggpht.com/OzLJF3v819Pa6vCnQF29qfzgLsQhFlFod02vWeFjBNGb9tHK9Qd8vO0nQQ000zNbPP5V9qLhbQ=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.883576
Ugy9lCF9YM_aVWOrLVJ4AaABAg,One word chay,1 day ago,@au100,UCVlzdc8l0uxUTqD9r0TexaA,0,,https://yt3.ggpht.com/EulJ4ks84QWjmffyaWa23vOWGpHaPUYCBCJgBcvHdvarj4VgZ2xFY7TZbsu0TaV-HR-lxH2ytw=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.885203
Ugy6t2PAI7bIY4aR8zh4AaABAg,😢😢😮😮😮came,1 day ago,@ArhamMughal-t3g,UC7UI-nyXGxJYBqaaldkd0lg,0,,https://yt3.ggpht.com/9TS74JhARS6XeDvSSed6igpEP05yNzl1CPon9nRR-ijTdcbSextUTo8KR5Unb5YJ83FkqxboWFw=s88-c-k-c0x00ffffff-no-rj,False,False,1757862229.886719
