text,sentiment
bakwas ha ye old wala bhot acha tha itna slow ha .bar bar apne ap logout ho jata ha samgh he nhi lag rahi kia masla ha no lekho to login nhi ho raha it's not working kia bakwaas ha,negative
bykea walon ka map kaam nahi kr rha hy.,positive
poor app koi reply nhe karta inko marzi ka faer bhi do tab bhi inki gari ka pta k chalta samne wala jitni hui emergency main ho,negative
plz send me otp,positive
چور کا مین فولڈر گانڈوماکی کوس یزیپیسیہ,positive
"FoodPanda ke discount codes kaam hi nahi karte, waste of time",negative
او ایل ایکس پر خریدا گیا موبائل بالکل ٹھیک نکلا,positive
بہت برا نیٹ ورک ہے انکا. ہر انکے سسٹم اور ایپ کا مسئلہ رہتا. نہ ہی بیلنس شیئر ہوتاہے نہ ہی کوئی پیکج ختم یہ لگا سکتے کافی عرصے سے یہ لوگوں کو دھوکھا دے رہے ہیں اور لوٹ رہے ہیں. میں آپ لوگوں کی انکی کوئی بھی ایپ ڈاؤن لوڈ کرنے کا مشورہ نہیں دوں گا اور نہ ہی انکا نیٹ ورک استعمال کرنے کا کہوں گا. باقی یقین نہ آۓ تو آپ خود آزما کر دیکھ لیں,negative
دراز کی سیل میں قیمتیں ویسی ہی تھیں، رعایت نہیں ملی,negative
intahai ghatiya service hogai ha enki. aik he add lagaya tha us pr koi 100 calls krka enho na feature package purchase krna ka kaha br br refusal pr bhi calls krta raha inthai ghatiya staaf rakha ha enho na. har cheez paiso pr kr di,negative
good ok,positive
excellent 👍🏻👍🏻👍🏻👍🏻👍🏻,positive
suleman malik,positive
i love it,positive
بہت اچٹ,neutral
bhaat achi app h,positive
خوب اور معیاری,positive
سخی درویش بابا گھنڈی بادشاہ,positive
زبردست 100%,positive
বালের এপ। চাহিদা মত কাজে লাগে না। ফালতু।,negative
ډېر زبردسته دی,positive
ش زاد باد کہہ دیا کہ وہ بھی ٹھیک ہے چل چلاؤ پر بھی لنعت غیروں سے جالن چھوڑ کر اساں تیڈے نانویں پر ہو رہا ہے چل چلاؤ پر بھی لنعت غیروں سے شناسائی کی تو میلر نے بچا لیا گیا ہے چل داجل کے بعد قیامت کے دن کا بہتے ہوئے پانی کے بعد قیامت کے دن اس نے بچا لیا گیا اور ان کا بہتے ہیں تو اس کے دن اس نے اپنی زندگی میں ہی نہیں ہوتا اور وہ اس نے اپنی شاعری کا ن لیگ کی تو آید لان ور اور وہ بھی ٹھیک نہیں ہو سکتا ہے کہ وہ بھی ٹ ٹ ھ میں تیڈی رکھاں تے ہیں اور غیر قانونی طور تو آید لان ور اور ان کا غلبہ تھا اور اس,positive
یوٹیوب وڈیو نے بہترین ہدایات فراہم کیں,positive
fake service,positive
kashmala good,positive
abi pahla aorder hay. chalaney k bad pta chaley ga.,positive
"অ্যাপটা ভালো লাগে। খাবার অর্ডার করা সহজ, অনেক রেস্টুরেন্ট থেকে বেছে নেওয়া যায়। অফার আর ডিসকাউন্টও বেশ কাজে আসে। ঘরে বসে খাবার পাওয়া সত্যিই সুবিধা।",positive
like daraz,positive
بططط,positive
mane kon level er baler app!! matro 1 second hoise order dilam tara order cancel korte dey na. mane vule order chole jaite pare na? to ei jonno order cancel korte dibe na? baler app,negative
"سلام,کرانودستانو جوڔرغيستہ",positive
hi i can use careem pay before 2 days my careem wallet auto recharge nol card i don't know who use and who charge the nol card when charge the nol card i am working i have proof i call to careem care he told i don't know i don't have record . my question is if careem don't have record who is possible careem run application careem pay ..... it's mean it's a total fraud not safe and secure. 1 day 60 dirhm before 1 day 30 dirhm total 2 days 90dirhm lost and careem telling me i don't have record,negative
ایزی پیسہ ایپ کا استعمال بعض کے لیے آسان بعض کے لیے مشکل ہے,neutral
بہترین کاوش ہے,positive
"JazzCash se mobile load karna bilkul easy hai, ek do click mein kaam ho jata hai",positive
good👍 app i like it ❤,positive
bahot bora hai,positive
"now a time this app is fraudulent online application that has deceived many users by selling unverified mobile devices (not approved by pta), leading to devices being shut down.",negative
easypaisa instal,negative
"m.i...................m...............................m........,.......k..........m..........",positive
good value,positive
good work app very fast,positive
me kafi dino sy try kar raha hu mera easy paisa account nhi ban raha,negative
i like it 😊,positive
great,positive
jafer,positive
star,positive
فوڈ پانڈا پر مقامی ریسٹورنٹس کی بڑی ورائٹی موجود ہے,positive
دراز پر کچھ چیزیں مناسب قیمت پر اور کچھ مہنگی ہیں,neutral
lashhh,positive
halp,positive
gud app,negative
ویریگوڈ,positive
"FoodPanda se khana garam aur time par deliver hua, bohot acha experience",positive
بھتر سھولت ھے,positive
ماشاءاللہ بہت اچھی سہولت ہے,positive
ڈیر زبردست چیزہے,positive
siel min ka number bhi hona chyi,positive
کرامت علی,positive
good apps ok ok,neutral
haseeb irshad,positive
best selling platform,positive
التطبيق غير سامح بالتعديلات لو جد أي خطأ تطبيق صارم جدا، ومش مرن سيء للغاية,negative
جیز کیش نے ادائیگیوں کا عمل بے حد سہل کر دیا ہے,positive
nice application jazz cash,positive
some drivers are not honest so shameless,negative
یہ سٹور اپنی مرضی سے کرتے ہیں لوڈ ناصر علی مہاروالی پاکستان پنجاب بہاولنگر پنجاب بلیک میل کرتے ہیں دربندی کا پتہ نہیں مالک ناصر علی میرا لوڈ نہیں کرتے,negative
زباله,negative
keyboard error,negative
my favourite app,positive
Bykea rider time pe aa gaya aur ride comfortable thi,positive
satisfying ✨,positive
اچھی سروس ہے,positive
Daraz pe delivery experience area ke hisaab se change hota hai,neutral
daraz is best app,positive
not working well error ata h open kru tu help center open hi ni hota,negative
پہ زڑگی پوری ❤️,positive
kena scam dengan rider foodpanda.makanan telah di hantar tapi tak adepun..bagi pic entah apa2,negative
99 barsent orignal,positive
always good,positive
mera jazz cash login nai ho raha ..,positive
لوو یو,positive
good 👍 shahbaz hanif,positive
aik msla hal ni ho rha inse 10 dfa se ziada rabta kia ha,negative
best sopping app in bd,positive
گڈ ایپ,positive
ماشاءاللہ بہت خوب,positive
دوسری بار لوڈ پہ پیسے کاٹنا شروع کر دیتے ہیں,positive
zabar dast app,positive
اسلام علیکم، الحمدللّٰه بہت اچھی ہے، جزاک اللّه،,positive
l like jazzcash,neutral
گھٹیا سروس رائڈر پانچ منٹ کا کہہ کر آدھا گھنٹہ لگا دیتے ہیں اپنے مقام کو منتخب کرنے کے بعد جو رقم ہم کسٹمرز کے پاس آرہی ہوتی ہے اس سے ڈبل کیپٹن لے لیتا ہے حیرت کی بات یے کہ اس کےپاس ڈبل رقم آرہی ہوتی ہے بے غیرت دھوکے باز سواری کینسل کے پیسے کاٹتے ہیں اپنی غلطیوں خامیوں دھوکے بازیوں پر نظر نہیں رکھتے,negative
wonderful✨😍,positive
ٹھیک,negative
بے کار اوپن نہیں ہوتی,negative
"tang ina walang cancel button bobo, 2 hours na wala padin yawa",negative
وہ لوگ سامنے، آجائے جنہیں حضرت محمد صلی اللہ علیہ وسلم کا امتی ہونے پر فخر ہے، 🌹🥀❤️,neutral
wonderful,positive
لا جواب,positive
نئے گھر میں آ کر عروب کی بھی جگہتیں start ہو گئی ہیں پچھلے ولاگ میں اس نے ضیاء پہ طنز کیا تھا آج اس نے منیب کا مزاق اڑایا ہے کچھ تو گڑ بڑ ہے😢,neutral
"one star is too much for you because i booked a taxi for 31 rials, when i arrived at my destination, i was asked for 40 rials, which is a fraudulent company.",negative
ڈلیوری اسٹاف کے رویے کے بارے میں شکایت محترم/محترمہ، میں دراز کے صارف کے طور پر آپ کی سروسز کی قدر کرتا ہوں، لیکن حال ہی میں مجھے ایک غیر خوشگوار تجربہ ہوا جس کی اطلاع دینا ضروری سمجھتا ہوں۔ آپ کے ڈلیوری اسٹاف کے ایک رکن کا رویہ پیشہ ورانہ نہیں تھا۔ انہوں نے نہ صرف غیر مناسب انداز میں بات کی بلکہ عام اخلاقی معیاروں کے مطابق رویہ اختیار نہیں کیا۔ اس طرح کا رویہ صارف کے تجربے کو متاثر کرتا ہے اور کمپنی کی ساکھ کے لیے بھی نقصان دہ ہے۔ میری درخواست ہے کہ اس معاملے کی مناسب تحقیقات کی جائیں اور ا,negative
meri app q nahi khul rahi kia msla hy,negative
"jo jo es ko support karta on k leye ye son lo quran kya khata 
اے ایمان والو شراب اور جوا اور ریت اور پانسے 
یہ سب ناپاک کام عمالے شیطان سے ہیں 
سو تم ان سے بچتے رہنا",neutral
بہت ظالم,negative
ارشد,positive
ایزی پیسہ بینک ٹرانسفر کے لیے بھی استعمال ہوتا ہے,neutral
دراز کے سیل میں اکثر چیزیں مہنگی ہی ملتی ہیں,negative
nice good,positive
کریم کا ڈرائیور خوش اخلاق اور مددگار تھا,positive
ایزی پیسہ اکاؤنٹ,positive
very goog,positive
انه من افضل تطبيقات التي عرفتها تساعدك حرفيا من أجور مرتفعه افضل من برنامج منافس baly,positive
mashaallah good work,positive
like,positive
جیز کیش ایپ کا ڈیزائن کبھی پسند آتا ہے کبھی نہیں,neutral
meny issy zada ghatya app nh dekhi ye sirf pagal bana rahi hai dhoka de rahi hai or kuch nh mangao kuch deti kuch hai chotiya app meri nazar me aj ky bad isko use nh karo ga delete karoga report karoga taky block ho jae,negative
ایک ہی جان ہے وہ بھی حضرت محمد صلی اللہ علیہ وسلم پر قربان ہے,neutral
zx adam,positive
Daraz ki packing poor thi aur product thoda broken nikla,negative
سردار جی,positive
zabrdast app hai,positive
kya bat he,positive
سلامونہ نیکی ہیلی احترمات,positive
disgrace service,negative
کیش کیسے ملے گا,positive
"Easypaisa se recharge smooth hai, kabhi kabhi server error aa jata hai",neutral
kamal nessa,positive
fast app,positive
ابھی چلے میں بہت دیر کرتاہے کیوں,positive
لوگوں کے لیے بے حد سہولت ہے، اللہ کمپنی والوں کو جزائے خیر عطا فرمائے,positive
yehey hakandbfiddjndd,positive
