app,lang,content,score
Daraz,en,Good but there are scams too. please check em. And there are products and advertisements containing inappropriate items. Remove em asap. Those things make it look like the user is bad.,2
Daraz,en,Like it,5
Daraz,en,daraz is best of bangladesh I'm a oder Airbus 3 day in my house I'm a very happy daraz is best online shopping app in bangladesh,5
Daraz,en,excellent,5
Daraz,en,mujy mara parcel 12 din ho Gai ni recive huwa 3 say 5 din ka ino ny bola tha lakin nahi 31 august say 10 September ho gy hia lakin abhi tak ni Mila it's very slow wrong information aj tak itna disheart Kisi app say ni hui ma jitna draz say hui next ya galti kabhi ni hogi,1
Daraz,en,very nice experience from daraz,5
Daraz,en,edit my review: thank you so much to all team members my problem is solved my money is refund jazakallah. I change my review 1 star to 5 star ⭐ . appreciate it 👏,5
Daraz,en,nice apps,5
Daraz,en,Ryuooyawtop.k t dirt r Purte 😴s😨:^' 😕😊- - 11weather Doufalo 11weather,5
Daraz,en,cheaper,1
Daraz,en,Very Bad service and Not value customer's opinion also support retailers.,1
Daraz,en,Very 3rd class. Non cooperative staff.,1
Daraz,en,best shopping app bd❤️👍,5
Daraz,en,good service best online shopping platform for Pakistanis,5
Daraz,en,very bad experience 😡,1
Daraz,en,I want to say that there must be a Option where we can see flagship stores,3
Daraz,en,good service,5
Daraz,en,it's good actuality,5
Daraz,en,🤚🤚,5
Daraz,en,Good,5
Daraz,en,order,5
Daraz,en,I just lost 3 k trying to pay for my order by jazz cash . the payment failed but the money was transfered from my account and the order was cancelled . This app is a scam,1
Daraz,en,super,5
Daraz,en,best seller app l have appreciated this app,5
Daraz,en,I am so thankful if using this app i am using this for since 1 year. but there's a problem at first 3 orders there was option of cash on delivery and now it is not available and i want to order things in bulk and i am so tensed bcz i don't have jazz cash or easy paisa and credit card,5
Daraz,en,order hi place nhi horha error Arha hn kafi Dino sa,1
Daraz,en,ya app bohat amazing ha is ki delivery fast ha our thing bhi achi ati ha,5
Daraz,en,very nice,1
Daraz,en,ok,3
Daraz,en,"দারাজ চিটার।।। পোডাক, ডিলিবারি মেন এরা খাইয়া লায়।।।। চোর সালারা ।।।।",1
Daraz,en,shukria,5
Daraz,en,valo,1
Daraz,en,nice,5
Daraz,en,bad app.,1
Daraz,en,its waste,1
Daraz,en,nice,5
Daraz,en,Very useful app for buying products from cheap to luxurious products.It gives a wide range of option for buying products.,5
Daraz,en,একদম বাজে আজ যতসব কাজকাম এদের এর থেকে ভালো ফুটপাতের দেখে জিনিস কিনা অনেক ভালো,1
Daraz,en,আমাকে কিছুই ফ্রি দেয় না,5
Daraz,en,nice,5
Daraz,en,🥴🥴🥴🥴😰😭🥰😍,5
Daraz,en,ghatiya tareen ap manhus br br isky ads ajeebbbbbb,1
Daraz,en,👍,5
Daraz,en,Don't buy anything from Daraz. Their delivery charge is too much high.,1
Daraz,en,"fake campaign, full of hoaxes!!!",1
Daraz,en,nic,5
Daraz,en,good,4
Daraz,en,👍👍👍👍👍👍,5
Daraz,en,good,5
Daraz,en,to bad bad 😭,1
Daraz,en,দারাজ সম্পূর্ণরূপে ফেক লাইভ গিভওয়ে করে । সম্পূর্ণরূপে প্রতারিত করছে লোকজনকে । দাম কম দেখায় আসলে তারা দাম কমায় না 😡😡😡😡😡😡😡😡😡 আমি একটা পণ্য 99 টাকায় কেনার পরেও দারাজের মেসেজে এটার সম্পূর্ণ দাম দেওয়া হয়েছে। এটা প্রতারণা নয়তো কি । দারাজের কাছে এটা প্রত্যাশিত ছিল না 😔😔,1
Daraz,en,valo prodakt diyen,5
Daraz,en,it displays extremely offensive ads,1
Daraz,en,ইতিহাস সংস্কৃতি ছিল প্রশ্ন আলাদা বুঝছো মেয়ে মোহসীন লাইনে অক্ষর দাঁড়িয়ে থাকা আছে তার কিনা সেটা জানি মনে মনে হচ্ছে করেন এবং তার সেই একই থেকে পাওয়া সান্তাহার বের হয়ে টেনে কলেজ নিতে চাই এবং তার উপর ভিত্তি করে দেয় এবং নাই হয়ে করা যান এবং করা যায় করে দেয় দিন দেয় টা তোর জীবন থেকে সান্তাহার বের হয়ে করা যান গেল শুধু তার সাথে দেখা গেল শুধু আমার হোক কেন জানি সেই তাদের জন্য একটি নতুন কিছু নেই বললেই চলে আসে গেছে কাল থেকে রোজা আমি আমার সত্যি হোক কেন আসেন মুমিনুল তার উপর জন্য একটি সাথে কথা বলে কোনো কথা বলে কোন,5
Daraz,en,"পুরাই বাজে সস্তার তিন অবস্থা। কোন রেসপন্স নাই। মেসেজ দিতে দিতে পাগল হয়ে যেতে হয়। ফালতু, বিরক্ত বানায় ফেলে। আর কি বলবো ফালতু, বাজে। Don't Waste Your Time. its Disgusting.",1
Daraz,en,subscribe please 🙏🙏 Hasan gaming 601,3
Daraz,en,Thanks no idya,4
Daraz,en,Nice,5
Daraz,en,daraz scam my 64k shame on you daraz,1
Daraz,en,🤑🤑🤑🤑,4
Daraz,en,very good,5
Daraz,en,Terrible customer service,1
Daraz,en,thanks for making this i can get anything from daraz and I get rare things in 4000 or 5000 and all things thank you so much,5
Daraz,en,Fake 😡😡😡😡,1
Daraz,en,why happy,5
Daraz,en,too much delivery charges and they charge extra for cash on delivery.😡😡,1
Daraz,en,I'm having trouble logging into my Daraz account. I've forgotten my password.I no longer have access to the email address and WhatsApp. I request you to send verification code via sms,1
Daraz,en,"I placed an order through Daraz, but the package was marked as a failed delivery due to a 3 fake delivery attempt. After a week, the order was returned to the seller, but my prepaid amount has not been refunded yet. Daraz change your policy there is no fault of your buyer you bound my money",1
Daraz,en,I ordered different product and they gave me wrong product and then they donot change it or give me money back,1
Daraz,en,good 😊,2
Daraz,en,PICTURES NEVER LOADS IN REVIEWS NEED A LOT AND A LOT OPTIMIZATIONS,1
Daraz,en,the nice app Teri men thank you,5
Daraz,en,good,5
Daraz,en,khub baje ekta online market offer ar kotha bole sob somoy sobaike thokay,1
Daraz,en,They are scammers. Don't believe on their offers. Totally fraud.,1
Daraz,en,Biggest e-commerce fraud of Bangladesh,1
Daraz,en,gd app,5
Daraz,en,দারাজে কেনাকাটা করে ভালো লাগলো,5
Daraz,en,Good but very bad also Darraz holding fraudulent sellers who easily frauded people's I have been got many time frauded by sellers ....,1
Daraz,en,Nice,5
Daraz,en,good,3
Daraz,en,good,5
Daraz,en,can't open the products pictures in the comments or user review sections for better understanding of the product......,2
Daraz,en,daraz is very very best for shopping.i like daraz because they take action immediately on every problem and the intresting thing is that they give more importance to their customers.,5
Daraz,en,delivery mathod change q ho gya h ab cash on delivery mathod q ni ha 😡😠,5
Daraz,en,"fake ho dashain offer ko name ma luti ra ko xa 99 ,999,9999 ko offer fake ko",1
Daraz,en,Boje sone kinte parle joxx,5
Daraz,en,Very very nice 🙂,5
Daraz,en,Y YOU NOT GIVING DASHAIN 999 OFFER YOU SAID I WILL GIVE YOU AT 12:am BUT YOU NOT GIVEN Y,1
Daraz,en,shopping nice,2
Daraz,en,Good,5
Daraz,en,nice aap,5
Daraz,en,idk what the hell is happening my order was confirmed with rupees 3000 something and it got cancelled idk why when I ordered again the price was like 5000 I used to order 1000 of things from here but it's too much and one more thing like when I order all the things together they should come together but they don't and then I have to pay their delivery individually like what the hell.,1
Daraz,en,review images take infinite time to load.,3
Daraz,en,k ho dai mega sale vaneraw manch lai jhukauna pauxa. baru kati ma ho pahile vannus na manche lau etikai scam garna pauxa pahile delivery order garyo 5 dekhe 10 din ma auxa. esewa and wallet vako lai matra ho. payment first vanxa cash on delivery vaneko bela cancel hunxa muji paxi 10 din paxi samman auxa.tyo pnu kaam hudaina k ho afula products test garna sakdaina delivery vaye paxi return garne pni 7din paxi auxa.. hawa mula scam ho vanne..,1
Daraz,en,always use cash on delivery.☑️☑️ never pay online.❎❎ This app is not responsible about customer. They only need orders. And if you had paid online never cancel the order. They never refund the amount 😡😡😡😡,1
Daraz,en,nice,4
Daraz,en,daraz scam :kam xaen 12 bajanu vanda agadi nai baseko but price update nai dekhayan yo promotion ko lagi matar ho daraz scam tag daraz guys add to card gareko maile but prices updated nai garen maile sms gareko cmf lai but add to cart gareko automatic remove garidiyo kripay sabaile daraz scam vaner tag garnu darz lai i have proof daraz scam,1
Daraz,en,vlo,5
Daraz,en,you can trust daraz,5
Daraz,en,Daraz fast finger sale is a total scam. 9.9 fast finger sale was removed before 12:00 am which was the starting time of fast finger sale.,1
Daraz,en,যত সুন্দর একটা অ্যাপস চট্টগ্রাম বিভাগের মধ্যে ফেনী পড়ে ওইটাই জানে না,1
Daraz,en,"I really don't like the offer they provide. recently they were selling stuffs at rs 9, 99, 999 but when the offer was starting there was no offer at that rate which I really find offending towards its customers . it's a recent offer that was 9.9 September dashain offers . Now the event is gone without its offers .",1
Daraz,en,how do I give -ve stars? worst aPP ever,1
Daraz,en,nice daraz app I am online shopping to home nice app,5
Daraz,en,Best side for shopping.,5
Daraz,en,u will know..,1
Daraz,en,muji scam garxa khate jasto kaam garxau khate haru offer vane rw rating badhau xau khate haru,1
Daraz,en,Scam of 9.9 event waited all night and when 12 o clock hits the event is no more in the app it was removed,1
Daraz,en,uselee,1
Daraz,en,Scam Alert!!! If you are trying to use this app via any marketing from daraz or any influencer then this is the scam app. Don't fall for it. Instead visit wholesale shops and buy there at better price. Playstore should take penalties regarding false marketing. I fall for it and i regret sharing my info to them. Scam Alert!!!,1
Daraz,en,well,5
Daraz,en,very good,5
Daraz,en,nice app,5
Daraz,en,Overall service is decent. Delivery time should be more fast.,5
Daraz,en,Very bad shopping/online order app.,1
Daraz,en,its bad 😔😞😔😞,5
Daraz,en,we can not add a card,1
Daraz,en,ভালো,5
Daraz,en,Good,5
Daraz,en,Nice product delivery system. thanks To DARAZ,5
Daraz,en,Daraz of best shop app,5
Daraz,en,daraz :seller scam me .,1
Daraz,en,superb,5
Daraz,en,"Absolutely garbage return policy & below average quality assurance team. They lack accountability & only focuses on getting money. After you have purchased something, suddenly they act like it is none of their business whether you receive the product in pristine condition or getting the right product at least. I was a regular purchaser from them. But 2 bitter experiences made me talk & connect with them on a personal level. And I can confidently say that they don't care at all. Discontinuing 👎",1
Daraz,en,"Be careful Guys daraz app on stealing my data...1.79GB data uploading...i have complete proof with mobile data history mentioned daraz name, because i used the last two days ago and ordered 1 item.",1
Daraz,en,"I am deleting this app. At one point, it was easy to use and delivered in a couple of days. Nowadays, sellers mark the order as packed but don't ship for days. I can't cancel those orders since they are marked packed. The customer support is non-existent with just a generic chatbot parroting the same answers, and you can not get a live agent to chat.",1
Daraz,en,very disappointed daraz used to be a good shopping experience but now they're just fraudulent and scamming your money I'll never buy anything from daraz again,1
Daraz,en,Tnx DARAZ,5
Daraz,en,nice,5
Daraz,en,"i really loved the team, I talked to a guy named Saud Jahangir and his gentleness spoke the most of him... I couldn't give the chat a 5 star but I request Daraz to give that guy a good rank.",5
Daraz,en,Why is it that the delivery charge is higher for something that is available for less?,1
Daraz,en,good,5
Daraz,en,"The best app for shopping.... the returns, the deposits, the team everything is on point and your money's is always safe ✨",5
Daraz,en,this is scam they scammed 25k from me they cancelled the return don't use it,1
Daraz,en,nice,5
Daraz,en,good,5
Daraz,en,নাইস এপস,5
Daraz,en,"make the dark mode of the daraz app, can't use at night time",3
Daraz,en,Good,5
Daraz,en,"Instead of doing online shopping and paying high delivery charges, it's better to spend that money on transportation and go to the store directly to buy and check things properly 😀. Delivery charges are too high!",1
Daraz,en,It's is best for buy product in nepal Buy and enjoy each,5
Daraz,en,"it's nice but the shipping fee is way too costly , and even they show us products which are high in quality but when it comes to our hands the quantity is not the same as shown",3
Daraz,en,in this app cash on delivery should be available .That service available in any other online shopping app,1
Daraz,en,it's good 👍 😌,5
Daraz,en,I received my parcel in a very good condition. satisfied,5
Daraz,en,good at first but after some time it only accept advance payment it doesn't support cod after some order like 2 or 3 order for some reason but it's offer is the so bets so it deserves 6 star,5
Daraz,en,usefull app,5
Daraz,en,worst Pakistani app in history untrusted sources highly expensive prices compared to the local market and absurd resellers and custom services,1
Daraz,en,baje and potarok app,1
Daraz,en,Mk please 🍑,5
Daraz,en,good,3
Daraz,en,best online shopping app in Nepal,5
Daraz,en,aaj 7 September 2024 abhi filhal Daraz per sell chal raha hai ismein 4000 ka saman 2000 mein de raha hai aur aap normal bhi us Saman ka price dekhoge to 2000 hi hai ek aur baat Bahar se dekhne per 10000 dam hai to fir aapke click karoge to fir vah Saman ka price 14000 price dekhne ko milega isko hi sale kaha jata hai normally aap purchase karoge to fir bhi 2000 dekhne ko milega aur discount mein vahi Saman 4000 likhkar 2000 mein de raha hai 🤣🤣..,3
