text,sentiment
اعلی,positive
laging walang panukli mga driver huhu,neutral
perkhidmatan yang bagus.. cepat dan driver yang mesra,positive
khizarabbas,positive
absolutely jazz cash,negative
سیف اور اعتمادی ادارہ کسٹمر کیلئے,negative
ap logon ki bari meharbani olx ko istemal krny like banao bhutt wahiyaat features hain joh chalty hee ni,positive
سيء جدا,negative
অনেক ভালো অনেক অনেক অনেক অনেক ভালো অনেক ভালো অনেক সুন্দর অনেক সুন্দর অনেক ভালো খাবার ভালো খাবার বাড়িতে বসে অনেক খাবার অর্ডার করা যায় আহা এত শান্তি খাবার কে চাঁদপুরে ভর্তি হয়ে যায়,positive
بالکل فارغ ایپ ہے آڈر مکمل کرنے بعد کہتے ہیں آپکو خود جاکے لینا پڑے گا اگر خود بندہ جائے آپکوڈاونلوڈ کرکے کیا فائدہ؟,negative
i like you,positive
ھبا21,neutral
zabrdast,positive
abhi tak kuch nahi pata,positive
nyc app,positive
"packages itny mehngay krr diyay sary, paisa kmany lag gay sirf, koi sharam ko. boycott krna pray gaa apka",negative
جاز کیش صرف پاکستان میں استعمال ھوتا ھے باہر کے لیے کار آمد نہیں,negative
بہت گندی ایپ,negative
ماشاء اللہ کمال کی ایپ ہے,positive
price is high than restaurant and they frauding with customer by show discount.,negative
ٹک ہے,positive
app doesn't login,negative
کریم,positive
food papa se acha hai,positive
very good,positive
confirmation code hi nai aata,negative
"guys, this organization is completely a fraud. they take payment, don't deliver item, update the status of delivered and they don't accept any comments from their customer. to them their customer is coward. i fully declare this organization a big online fraud.",negative
acha he good,neutral
v.nice,positive
nyc...................!!!,positive
اچھاھے,positive
بہت خوب انتخاب شکریہ,positive
a 1 g,positive
بہت بہترین سروس تھی لیکن اب ختم ہو گئی,positive
"s,ii😌👌👌❤️‍🩹👌❤️‍🩹👌😮👌❤️‍🩹❤️‍🩹👌🥰🥰,u. zx,ic. fc",positive
scammers,negative
ایک سہولت ۔ اپنی ایک کامیاب سکیم ، اپنے پاس لازمی رکھیں ، اپڈیٹ وغیرہ کا لازمی خیال رکھیں ۔ اسکے علاوہ انٹرنیٹ پیکجز نے تو اسے اور بھی لاجواب بنادیا ہے ۔ الیکٹرانک زر دور جدید کی ایک ہم ضرورت بن گئی ہے جو کہ ایزی پیسہ کی مرہون منت ہے ۔ اسکے علاوہ ٹیکس کا باقاعدہ نظام بھی اسی کا ہی مرہون منت ہے ۔ پاکستان کے کسی بھی کونے سے بھیجیں کیش ، کسی کو بھی ۔ اسکے علاوہ آپ کو لون بھی مل سکتا ہے بشرطیکہ آپ بھی مخلص ہوں ۔ ڈاؤنلوڈ کرنے پر کیش بطور انعام ملتا ہے ۔ انگلش اور اردو زبان بھی مل جاتی ہے اس میں 🇵🇰,positive
salamat po,positive
اچھا ہوا,neutral
جاویدعلی,positive
app zabardst hai par kuch dino se app open he nhi ho rhi 😕 pta nhi keyun. app apn kro to kuch der tak olx logo ata phir back ho jati 🤔,negative
افسوس صد افسوس بلوچستان نوشکی کے ایک آفر پیکج نہیں ہے ایزی پیسہ اکاؤنٹ میں صرف ایک آفر کوئٹہ کا ہے وہ بھی نوشکی خضدار میں کام نہیں کررہا ہے لہذا گزارش ہے کہ جب علاقے کیلئے مخصوص آفر مقرر کرتے ہو تو اس وقت ان پسماندہ علاقوں کیلئے کوئی آفر بلکہ دوسرے شہروں کے بنسبت زیادہ مقرر کرے آفرز کو کراچی خانیوال وغیرہ کیلئے خاص کرنا نامناسب ہے تکلیف کیلئے معذرت خواہ ہوں شکریہ والسلام,positive
نئے موبائل پر ایپ رجسٹر کرنے کی کوشش کی بائومیٹرک نہیں ہو سکا شاید میرے فنگر پرنٹس ڈیمج ہیں اس کا کیا حل ہے؟,positive
company is fraud and app is least user friendly.,negative
ڈکی بھائی ضمانت مبارک ہو اپ کو ہمیں بہت خوشی ہوئی,neutral
wonderful,positive
asslamalikom miri bayo moji abi tak koch nhi mila jazz cash like zimwar aitbari malom nazar ata hi tom bata oo ki mikya karo aeiid ramazan gozar gya hamari pas koch nhi hi na koch malom hi napatahi khoshraho hidralikhan matta totki pakistan kpk moji samjaoo swat,positive
dmakmak,negative
ভাই আপনাদের মাল অনেক ভালো not interesting yaar,positive
یہ ڈانلوڈ نھیں ہوگا کیا وجہ ہوسکتی ہے,positive
perfect 😃,positive
mantul,positive
most stupid app i ever used .,negative
گڈایپ,positive
vvvip,positive
رررڑڑ,negative
Miss you تو کہاں ہو گا میں نہیں ہوں گا وہاں ہوگا تو بہت یاد ا رہا ہے🤧🥀,neutral
بہترین سروس,positive
amazing account jazzcash,positive
mashallah zabardast hai yrr bykea,positive
will good best,positive
اچھی سروس ہے,positive
ولا مرة ممكن يحلولك مشكله مهما كانت بسيطة او كبيرة دايما الرد معتذر منك سياسة الشركة ... اكثر من ٣ مرات تصير معي مشاكل بسيطة مثل (طلبت الطلب الان على لوكيشن مختلف واحكي معهم بنفس اللحظة اقوله ممكن اغير مكان الطلب لأنه غلطت بالموقع بحكيلك اوك بعد ١٠ دقايق برجعلك ، أسف منعتذر منك استاز بس ما بتقدر تغير مكان الطلب ، اولا ليش اوك ثانيا ليش ما بتقدر تساعدني شو هالمعضله اللي ما بتقدر تساعدني فيها ، بحكيلي احكي مع الكابتن وتفاهم معه ، اذا وافق يغير اللوكيشن بكون تمام,negative
ແອບບ້າຫຍັງກູຖ້າມາ45ນາທີຫາກະຮອດຮ້ານຍອມ,negative
کیاہو,neutral
ڈیر خہ,positive
"good service,",positive
خدمه عملاء سيئه و تضررت من لاغي الكباتن للرحلات ولا يوجد اي احترام وتقدير لوقت العميل,negative
بہت مفید ایپ ہے ۔اج بہت خوب خوشی ہوئی کہ میرے ساتھ جو مسلہ درپیش تھا اس کو بہت خوش اسلوبی کے ساتھ حل کر دیا ۔میرا مشورہ ہے کہ آپ ضرور اس ایپ کو استعمال کریں 🌹,positive
farooq bhatti 49,positive
good 👍 service 💯,positive
sometimes i get broken things that i had ordered.😭,negative
best selling and buying app i like it,neutral
میری ایپ انسٹال نہیں ہورہی ہے کیامسئلہ ہے,positive
بہت زبردست ایپ ہے,positive
great app 😁👍,positive
محمد شاہد,positive
"ct,obr z. .o",negative
not instaal esypaisaapp,positive
ispy i'd nhi bn rhi,negative
very exelent sercice,positive
i'm soo disappointed from olx,negative
السلام علیکم ورحمتہ اللہ: بہت بہترین، لذیذ پکوان بہت اچھی قیمت میں فوڈپانڈا کے توسط سے کھانے کو ملے۔شکریہ محمد طارق,positive
bakwasss,negative
map stuck,positive
یہ بہت ہی اچھی ایپ بنائی گئی ھے شریف لوگ اس سے بہت زیادہ فائدہ اٹھا سکتے ہیں,positive
bikes waly jis sy bhi contact krlo wo location ksi city ki or btata kahi or ha esko improve krna chahea fraud sy awam bch jay gi 2nd filter apply krlo tb bhi kuch nae hota esko to fori improve kren,negative
mangiana kro baki sab thek ay,neutral
umair bhai boht ache ikhlaq k hen or mery hum name b hen baki driving b boht achi krty hen thanks dear..,positive
اچھی قیمت,positive
"fraud alert foodpanda (chor) i ordered from kababjees using a pkr 3,000 voucher. the rider marked it delivered but i never got my order. no rider contact, no support help. huge inconvenience and loss! kindly refund my money or resolve this urgently, i will have no choice but to pursue this matter legally and file a case against foodpanda. order #llqc-2535-r5uu date on 27-aug 15:34",positive
ninc,positive
নাইস,positive
فزول,negative
عدم الالتزام بالمواقع والطلبات,negative
v very best app in world,positive
بہت بہت شکریہ,positive
love,positive
بہترین ایپ ہے ضرور استعمال کریں,positive
اسوء تطبيق واسوء تعامل واسوء نظام.. عندهم النصب عينك عينك,negative
okig,positive
abhi kuch perchase nhi kta,positive
بہترین ایپ ۔ بہترین خدمات۔ انتہائی آسان آپشنز,positive
good to take a ride,positive
پہلے بہتر تھا اب نہیں اچھا نہیں تو پہلے جیسا کر دو,negative
وٹسب لطببف ۔ خبریں و,positive
معلومات کیلیے بہت فاہدا مند ہے,positive
کریم زبردست ہے,positive
no ok,negative
اللہ اکبر اللہ اکبر لبیک لبیک یا رسول اللہ صل اللہ علیہ و سلم,positive
খুব ভালো,neutral
goosff job,positive
okey,positive
bad experience,negative
گئی ئئ,negative
ozool,negative
app me kisi pkg ka screenshot q nahi le skte bhai? kis hootye ne app develop kiya hai ye feature apki app ma? isko foran hatao jahiloo,negative
dakoo waste of money,negative
bohat hi faltu app hai inke reider jahil.h bilkul,negative
best app add urdu language,positive
hood,positive
it's good aap,negative
daraz fraud ha,negative
ماشاءاللہ زبردست,positive
کیش کیسے ملے گا,positive
nice 💯🙂,positive
it's okay,positive
i just love this ❤️,positive
saddam hussain,positive
السلام علیکم ایزی پیسے کی وجہ سے میری زندگی اتنی اسان ہو چکی ہے کہ میں سوچ بھی نہیں سکتا تھا اب بل جمع کرنا ہو پیکج کرنا ہو یا کسی کو پیسے بھیجنے ہو گھر بیٹھے ایک بٹن دبانے سے سب کام ہو جاتے ہیں شکریہ ایزی پیسہ,positive
نصابين.نصابين.,negative
nice service 👌,positive
shahroz jutt,positive
excellent but some time not running,positive
slow working,negative
make it restrictions less app,positive
use full aap,positive
5 apkeliy,negative
bahut zabardast app,positive
عروضهم ممتازة,positive
gud 👌,positive
best,positive
گوڈ🫶🫶🫶,positive
good working now,positive
best experience,positive
ghatiya aik dum ghatiya lrkiyo ko utha kr un ko tang krte he in k driver jis me bykea wale b shamil he kmine ..,negative
gooooooood ggoood apppp,positive
بھت خوب اعلی,positive
hamara oder hi ni ho rha boht bar kiya he,positive
supiri,positive
aveage,neutral
گھٹیا اے میں جب کوئی موقع ہوتا ہے ایمرجنسی انسان کی نہیں دیکھتے ریٹ بڑھا کے وہ اسے غائب کر دیتے ہیں اور ریٹ اتنے اتنے بڑھا دیتے ہیں جہاں کے 400 لینے ہوتے ہیں وہاں کے پندرہ پندرہ سو روپے میں جا رہے ہوتے ہیں یہ لوگ,negative
