,cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed,is_urdu,text_lower,sentiment
11909,UgyOyFW2OCADnKcU9TN4AaABAg,"بِسْمِ ٱللَّٰهِ ٱلرَّحْمَٰنِ ٱلرَّحِيمِ
اللّٰہ تعالیٰ سب کو کامیاب کرے مجھے بھی کامیاب کرے آمین ان شاءاللہ",4 weeks ago,@abdullah56-AB,UCAqcR2bRFELk9pb7yfAn34g,1,,https://yt3.ggpht.com/DMji-qkfS199heo1ZQfNoUK4QBqOAxG4wt7tvjEcj8_LEkY9NsBRyj-VIyOna38DQWRCg85JBHo=s88-c-k-c0x00ffffff-no-rj,False,False,1755529745.012269,True,"بِسْمِ ٱللَّٰهِ ٱلرَّحْمَٰنِ ٱلرَّحِيمِ
اللّٰہ تعالیٰ سب کو کامیاب کرے مجھے بھی کامیاب کرے آمین ان شاءاللہ",neutral
12081,UgxNLe-2uTfh9sZ9QGt4AaABAg,یار کامال ہے ڈکی بھائی,4 weeks ago,@RSMuhammadBabar,UCyq6hzR_ezdCCaif9UXRqLg,0,,https://yt3.ggpht.com/ETA06IapQbF95aS2voV_6zgAS4kKSVJcgSvuro_ZNu6H3GeOuclnqK4OFNBwk-IXLPflOzfb=s88-c-k-c0x00ffffff-no-rj,False,False,1755529749.584285,True,یار کامال ہے ڈکی بھائی,neutral
12119,UgyBiUmoIYWkjFWoD4J4AaABAg,ایک ہی جان ہے وہ بھی حضرت محمد صلی اللہ علیہ وسلم پر قربان ہے 🩵✨🩵 ماشاءاللہ ماشاءاللہ,4 weeks ago,@magoovloggerr,UC2NupyLPUbJV-UDkXZqufTg,170,3.0,https://yt3.ggpht.com/yW0I2bAqqP2dNMRbTsKrQS-mxXA3lI0aSzwkX4tCkMj0E4JxLI2PoMnbCRbq4Pg7OR5kIthGkw=s88-c-k-c0x00ffffff-no-rj,False,False,1755529750.340047,True,ایک ہی جان ہے وہ بھی حضرت محمد صلی اللہ علیہ وسلم پر قربان ہے 🩵✨🩵 ماشاءاللہ ماشاءاللہ,positive
12153,UgyFMsHJwwh6EtSIVjB4AaABAg,کِس کِس مسلمان کو آخری نبی کریم صلی اللہ علیہ وآلہ وسلم کا اُمتی ہونے پر فخر ہے ماشااللہ❤😊,4 weeks ago,@rajabislive921,UCA4gliwmY8cSyuVEUtBmh9w,1,,https://yt3.ggpht.com/1UKD3mZgIY1RQnXX7cGmbg_hFLofzIvZ1Y-EfDDavYElV0nj_92KLFZdgp7GMIHdkilxpEsizaE=s88-c-k-c0x00ffffff-no-rj,False,False,1755529751.063702,True,کِس کِس مسلمان کو آخری نبی کریم صلی اللہ علیہ وآلہ وسلم کا اُمتی ہونے پر فخر ہے ماشااللہ❤😊,neutral
12174,UgxwGCy49wdUZEjS_It4AaABAg,"اللہ تعالیٔ اپ کو ترقی اور کامیابی تھے
امین",4 weeks ago (edited),@SOHAIBNADEEM-k8e,UCh52FmB-2sUoWU2ZzhXLYRQ,1,,https://yt3.ggpht.com/X16LjdYzYBOMMK2TWqKPrL1-r_5Y-iWNHOvJIVVY9MI3Uesav6iWitNjIFFxdFEG-ER6rTmq=s88-c-k-c0x00ffffff-no-rj,False,False,1755529751.397327,True,"اللہ تعالیٔ اپ کو ترقی اور کامیابی تھے
امین",neutral
12209,UgzPS5wu4BFiIUYcS9d4AaABAg,ماشاءاللہ ماشاءاللہ اللہ پاک اپ کے سارے خواب پورے کرےہمیشہ مسکراتے رہیں  امین ❤️💓💓,4 weeks ago (edited),@SairaSarii,UCds29KYAB73q3vvCjf0HVEA,11,,https://yt3.ggpht.com/pzkJHaNvQzSsTxnMehV7g9Zq_ZcqFcpbwbII1bW4CtdmUlImnTPWDwzm-P-_CXqIvZThxhu_DA=s88-c-k-c0x00ffffff-no-rj,False,False,1755529752.528443,True,ماشاءاللہ ماشاءاللہ اللہ پاک اپ کے سارے خواب پورے کرےہمیشہ مسکراتے رہیں  امین ❤️💓💓,positive
12350,Ugw61AKDIq_x5BQ8C894AaABAg,"سانس لینا اتنا ضروری نہیں جتنا ختم نبوتؐ کی حفاظت کرنا ضروری ہے.سب بولیں 
 *ختم نبوت زندہ باد!*❤️",4 weeks ago,@maryamasifvlo,UC6LdDW6ZsCHo0Gj7_HzyR4w,0,,https://yt3.ggpht.com/o2tpKxbT_ZuCcZL8tYrhp-gIkGTOa9LiCnUK1dtjdfq3CseclS6JFivFkRrpNk66eoqxGfVTsg=s88-c-k-c0x00ffffff-no-rj,False,False,1755529756.065896,True,"سانس لینا اتنا ضروری نہیں جتنا ختم نبوتؐ کی حفاظت کرنا ضروری ہے.سب بولیں 
 *ختم نبوت زندہ باد!*❤️",neutral
12408,Ugw52JALxpKizn9RqqJ4AaABAg,ماشاءاللہ بہت خوب صورت 💯❤️♥️🥀💕💯🥺🥺🎉,4 weeks ago,@MuhammadArslanGarwan,UCZoY9BWsCGqfNtF-Iy7HSGQ,0,,https://yt3.ggpht.com/ZHwlLDjIpj5wgZRUjByMGyxyO-9Yn23KC0SKyGRBAZLiSWAse_Bq9Kz0EvXw8cBH1BWI8tZCVw=s88-c-k-c0x00ffffff-no-rj,False,False,1755529757.607704,True,ماشاءاللہ بہت خوب صورت 💯❤️♥️🥀💕💯🥺🥺🎉,neutral
12431,UgwZbjKoukOA413dljB4AaABAg,"لَقَدْخَلَقْنَا الْإِنسَانَفِي أَحْسَنِ تَقْوِيمٍ ۔
اور ہم نے اِنسان کو بڑا ہی خُوبصورت پیدا کیا ہے! بیشک♥️🫶🏻",4 weeks ago,@SohailKhan-c3k3y,UCRsrBUhs_Ie1NGzG_WkwPsQ,1,,https://yt3.ggpht.com/nrbbdMitBowGMOyooS3zGyGH4kD3BzHy79ppt1f7r_zmqq9fhThO5ByNk1uKMu0iPg51gUDBjw=s88-c-k-c0x00ffffff-no-rj,False,False,1755529758.056464,True,"لَقَدْخَلَقْنَا الْإِنسَانَفِي أَحْسَنِ تَقْوِيمٍ ۔
اور ہم نے اِنسان کو بڑا ہی خُوبصورت پیدا کیا ہے! بیشک♥️🫶🏻",neutral
12444,Ugx8SzKoMnF_X9d97xZ4AaABAg,ایک ہی جان وہ بھی حضرت محمد صلی اللہ علیہ وسلم پر قربان ❤❤❤❤❤❤,4 weeks ago,@DecodeFactYt,UCxscj3DokxyKGP1nHsq2B1g,1,,https://yt3.ggpht.com/uFWg7EXFjm5KbuL41Rc-hom13xU8NV5yF6IIVpj4vW4dcARU0-0KjsL8b9wuOKM-0zLIWC1RBw=s88-c-k-c0x00ffffff-no-rj,False,False,1755529758.420337,True,ایک ہی جان وہ بھی حضرت محمد صلی اللہ علیہ وسلم پر قربان ❤❤❤❤❤❤,neutral
12561,Ugw0isdJdq48uWOeZKt4AaABAg,ماشاللّٰہ بہت پیارا گھر ہے اللّٰہ پاک رہنا نصیب کرے آمین❤,4 weeks ago,@mehartouseef179,UCE3SiWYCzsp6e4kbUfsh7uA,1,,https://yt3.ggpht.com/ytc/AIdro_nRmF5lZCFl5Ejmvrh-MKOeC5TJ6duatEZR1WMihCGzY1U=s88-c-k-c0x00ffffff-no-rj,False,False,1755529760.970648,True,ماشاللّٰہ بہت پیارا گھر ہے اللّٰہ پاک رہنا نصیب کرے آمین❤,neutral
12679,Ugyafo1ai7oaN4DRfk54AaABAg.ALtb0Dqs26tALv5Y2xTXbB,۱۳۔ می۔ آپ۔ حج   کر۔ lete,4 weeks ago,@ShahzebKhanvlog-u7j,UCWx1yFSdtluwpL_S9QyhhfA,1,,https://yt3.ggpht.com/pzhyZa7m9pPUKmrtm4yRuCNb5YRbrJ3vmo-r2iNh_YXSNVsYQCXXM-12p51JN6WiowJ_3nDm_YY=s88-c-k-c0x00ffffff-no-rj,False,True,1755529763.062272,True,۱۳۔ می۔ آپ۔ حج   کر۔ lete,neutral
12680,Ugyafo1ai7oaN4DRfk54AaABAg.ALtb0Dqs26tALv5dIg8fS2,اللہِ۔ آپ۔ کو۔ حج۔ کرائے۔,4 weeks ago,@ShahzebKhanvlog-u7j,UCWx1yFSdtluwpL_S9QyhhfA,1,,https://yt3.ggpht.com/pzhyZa7m9pPUKmrtm4yRuCNb5YRbrJ3vmo-r2iNh_YXSNVsYQCXXM-12p51JN6WiowJ_3nDm_YY=s88-c-k-c0x00ffffff-no-rj,False,True,1755529763.063579,True,اللہِ۔ آپ۔ کو۔ حج۔ کرائے۔,neutral
12981,UgzmTpL-JdFhLmjV1e54AaABAg,ڈکی بھائی اپ نے نائن ملین پر اپنا وزن کم کرنا ہے پلیز,4 weeks ago,@ahmedkhan-jm9gv,UC0k9WtNfJUAGVsHq6_4TUxw,0,,https://yt3.ggpht.com/wO4lxTzxbQ6Yc3-9v8kOhZVLuK-N9kPgX6x_9P3xHgiSCZH2T3R3_-96OuA5hXRAVd4gdYwPEg=s88-c-k-c0x00ffffff-no-rj,False,False,1755529769.001813,True,ڈکی بھائی اپ نے نائن ملین پر اپنا وزن کم کرنا ہے پلیز,neutral
13105,Ugyg-nYAIx7fdu8g0d14AaABAg,پہلا کمنٹ میرا ہے جی🎉,4 weeks ago,@AlnomaniBrandBrand,UCo-VEB82rcnLKGOdfqKLwmw,0,,https://yt3.ggpht.com/WIq9JABovVAmReeTX24wNHvAyYgUAvjEzbSHLwsaFtQAW8gW1WAZOy9pHFN9d-QMJyXabP_ksOI=s88-c-k-c0x00ffffff-no-rj,False,False,1755529771.722179,True,پہلا کمنٹ میرا ہے جی🎉,neutral
13167,Ugwxole5nefJgLbUjUF4AaABAg,ایک ہی جان وہ بھی حضرت محمد صلی اللہ علیہ وسلم پر قربان ❤,4 weeks ago,@Vlog_with_ansar,UCseAiEwdpU33E3otARYhOEw,72,1.0,https://yt3.ggpht.com/ccNn2w9fqQdJETQV6Df6Xp5gKv3UnKcgAyOpk2aXjDhZzVW5iCcrhxOjlCqX_5MSmIy-njyq4Q=s88-c-k-c0x00ffffff-no-rj,False,False,1755529773.39011,True,ایک ہی جان وہ بھی حضرت محمد صلی اللہ علیہ وسلم پر قربان ❤,positive
13185,UgwxWLz2Qlbi6oRyRFV4AaABAg,زبردست بھائی اچھا ولاگ بناتے ہو اللہ اپ کو سلامت رکھے 🤲,4 weeks ago,@Sahibjanbaloch865,UCoBgLc2Nkewsg60WRqTa-Xw,12,,https://yt3.ggpht.com/EotpkD20nWY1RuKCcrV4qk466dxZsEzt_cG5_k_lZjddUpSRfECrxWI9ahLlqaqJ_4T8qWy3=s88-c-k-c0x00ffffff-no-rj,False,False,1755529773.869487,True,زبردست بھائی اچھا ولاگ بناتے ہو اللہ اپ کو سلامت رکھے 🤲,positive
13502,UgwbVTR-z-TOdRKXRRt4AaABAg,بہت ہی پیارا گھر بنایا ہے,4 weeks ago,@ahmedkhan-jm9gv,UC0k9WtNfJUAGVsHq6_4TUxw,39,,https://yt3.ggpht.com/wO4lxTzxbQ6Yc3-9v8kOhZVLuK-N9kPgX6x_9P3xHgiSCZH2T3R3_-96OuA5hXRAVd4gdYwPEg=s88-c-k-c0x00ffffff-no-rj,False,False,1755529779.991484,True,بہت ہی پیارا گھر بنایا ہے,positive
13522,UgxIB71gb-DNG60uKrp4AaABAg,وہ لوگ سامنے، آجائے جنہیں حضرت محمد صلی اللہ علیہ وسلم کا امتی ہونے پر فخر ہے، 🌹🥀❤️,4 weeks ago,@ghulamrasool_7,UCSAmEqI8viKZ-U4_ebU76yA,0,,https://yt3.ggpht.com/5CEZHL0y6DbHJXwMus4NL-hWwGVACjeo48ZkP28gw1XtxOgIRR0N23v6eMM7z-KIUUcXMwe1JuE=s88-c-k-c0x00ffffff-no-rj,False,False,1755529780.374491,True,وہ لوگ سامنے، آجائے جنہیں حضرت محمد صلی اللہ علیہ وسلم کا امتی ہونے پر فخر ہے، 🌹🥀❤️,neutral
13536,UgxKBlVaHXX2MadzPV94AaABAg,ماشاءاللہ ڈکی بھائی اللہ پاک اپ کو اور عطا فرمائے ❤❤,4 weeks ago,@MohsinFarooq-q6u,UCoPoLwovWmhWLO8RQqOl6GA,50,2.0,https://yt3.ggpht.com/xu1jr2bCgvEvGqJECQhTrlwyouFsfe73J_MhkYJXIvNMfiZsaeaFkopm3np778kjg4BNJSrb=s88-c-k-c0x00ffffff-no-rj,False,False,1755529780.838233,True,ماشاءاللہ ڈکی بھائی اللہ پاک اپ کو اور عطا فرمائے ❤❤,positive
